Exercise_Type,Exercise_Name,Video_Link,Intensity,Duration,Weight_Loss_Goal,Steps
Cardio,Jump Rope,https://www.youtube.com/watch?v=1BZMUbR3sTY,High,5-6 min,14 kg,"1. Hold the handles of the jump rope firmly.
2. Swing the rope over your head and jump as it reaches your feet.
3. Land softly on your toes and keep your knees slightly bent.
4. Maintain a steady rhythm and control your breathing."
Cardio,Jump Rope,https://www.youtube.com/watch?v=1BZMUbR3sTY,High,6-7 min,16 kg,"1. Hold the handles of the jump rope firmly.
2. Swing the rope over your head and jump as it reaches your feet.
3. Land softly on your toes and keep your knees slightly bent.
4. Maintain a steady rhythm and control your breathing."
Cardio,Jump Rope,https://www.youtube.com/watch?v=1BZMUbR3sTY,High,6-7 min,18 kg,"1. Hold the handles of the jump rope firmly.
2. Swing the rope over your head and jump as it reaches your feet.
3. Land softly on your toes and keep your knees slightly bent.
4. Maintain a steady rhythm and control your breathing."
Cardio,Jump Rope,https://www.youtube.com/watch?v=1BZMUbR3sTY,High,6-7 min,20 kg,"1. Hold the handles of the jump rope firmly.
2. Swing the rope over your head and jump as it reaches your feet.
3. Land softly on your toes and keep your knees slightly bent.
4. Maintain a steady rhythm and control your breathing."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,2-3 min,2 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,2-3 min,4 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,3-5 min,6 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,3-5 min,8 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,3-5 min,10 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,5-6 min,12 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,5-6 min,14 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,6-7 min,16 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,6-7 min,18 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Low,6-7 min,20 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,2-3 min,2 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,2-3 min,4 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,3-5 min,6 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,3-5 min,8 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,3-5 min,10 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,5-6 min,12 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,5-6 min,14 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,6-7 min,16 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,6-7 min,18 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,Medium,6-7 min,20 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,2-3 min,2 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,2-3 min,4 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,3-5 min,6 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,3-5 min,8 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,3-5 min,10 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,5-6 min,12 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,5-6 min,14 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,6-7 min,16 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,6-7 min,18 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,6-7 min,20 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,2-3 min,2 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,2-3 min,4 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,3-5 min,6 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,3-5 min,8 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,3-5 min,10 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,5-6 min,12 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,5-6 min,14 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,6-7 min,16 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,6-7 min,18 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,6-7 min,20 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
Cardio,Cycling,https://www.youtube.com/watch?v=FePpN5YzxeE,High,2-3 min,2 kg,"1. Adjust the seat height to align with your hips.
2. Place your feet on the pedals and start pedaling at a moderate pace.
3. Keep your back straight and hands relaxed on the handlebars.
4. Increase or decrease speed as needed.
5. Cool down with slower pedaling."
